"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6355/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0x144142c995ce269ae955e2d5676a2a848d1b725fecd9fd5e841b9632e7b2dd79","43904663","1686750744","2023-06-14 13:52:24","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x1c41157aad51d2cc24bf6ddccedec4f15caf4fc20bc4d44349c8943df37b9a14","43904667","1686750752","2023-06-14 13:52:32","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x883974298f941ad1e147fe5aed5b0edda2682f1be8f68b23b1d7544fd40427d5","43904673","1686750766","2023-06-14 13:52:46","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xb6bbf4c7186164b8979570cb92f4afa9800fedd423996f47682ba8546064340a","43904676","1686750772","2023-06-14 13:52:52","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xbf0eb24297fcbbfc22c375959c4af8489d17d1bcded8ce11cdb85ba2c34c4b78","43904681","1686750782","2023-06-14 13:53:02","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xc0b1fc110a00635346ee98a0b0de449e6b7345f45153ce81b4aac3ddfdd33ca5","43904686","1686750792","2023-06-14 13:53:12","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xdce2bf7aa6cfccdec33133cbd7ae902755a624bf7834e8239f3c4179f7b1e08d","43904689","1686750800","2023-06-14 13:53:20","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xf4f1ff40200e51a3610c72b255ee7dabd0ae77e8b45492132166ae7e8e86549c","43904694","1686750810","2023-06-14 13:53:30","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xdbf68b4e6e1ceb15c47d2ef36248eb46e3d6b9ec8f63bfd553071175b9801062","43905729","1686753284","2023-06-14 14:34:44","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.030909","0.0196426695","0.62","","","Grant Role",""
"0xf9a43bde9e5b67a4b501e5a0789011a9702dee71bf7cddeed81eb2bc0465ae73","43905737","1686753300","2023-06-14 14:35:00","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.019959","0.0126839445","0.62","","","Set Royalties",""
"0xf535b88b5ff9dd8deeb1911e6f8505dc005a5209e8f5d88d00c814ca6c291c83","43905744","1686753316","2023-06-14 14:35:16","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0177036","0.0112506378","0.62","","","Revoke Role",""
"0x2b8855c2f5b0d1ab7c353dfbfb8eee3c7c4f25f5903d8df4c3caa0e4ffee84c7","43905916","1686753744","2023-06-14 14:42:24","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0177036","0.0112506378","0.62","","","Revoke Role",""
"0x5042df3ec3b28cef8e1bd27678da19737399aa53d57de64a63eb0857dea10b44","44208319","1687442334","2023-06-22 13:58:54","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0185152","0.0117664096","0.66","","","Set Approval For All",""
