"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6355/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0x1a6220ffbc88feff08eca869e0c39d87b8f8205e12849961b87da7c68119a213","43903985","1686749240","2023-06-14 13:27:20","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xe2239f227dcd4f2a6728728f4ba6d8ae4981ee4459804f1671607654281977dd","43903988","1686749246","2023-06-14 13:27:26","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xdfa83c72968f20d958f9dece594d4cd0bb0e758ac4092a5734c37bda11118b0d","43903992","1686749254","2023-06-14 13:27:34","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x15d1132c98bc9c771088c668a3ede8cb3ea9b1671c43d04fa928c965f04ab181","43903997","1686749264","2023-06-14 13:27:44","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xa712e40310da5d8fb60f52c1f6beb9fb598b9f67d70ad1dd3419bacdddba9163","43904001","1686749274","2023-06-14 13:27:54","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x08013eddf5f1e2a85ad4eee3933b32b913e848405e697e8f8e00d025c50751c5","43904004","1686749280","2023-06-14 13:28:00","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xc0cb7fcf3091c983daa0697c39b5ff7ad0cc0c07324856c6832c75a024b6d031","43904008","1686749288","2023-06-14 13:28:08","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x18e5bec75e850631c61ee23cf3d2235c6a76c75dc2b520bfc2864591c0fbf9e6","43904014","1686749300","2023-06-14 13:28:20","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x76917ba8ecb7992f82bfaf9fb1e781412f006f462cccceaffac76a81cea1d265","43904017","1686749308","2023-06-14 13:28:28","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xa20d86aa8d598867941f55f309ea7b5ccf522a4482c269a31c22f29e4f5ec0e0","43904020","1686749314","2023-06-14 13:28:34","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x0703851d38d29aef7098d2ce11e7b6c756fbbfa2a05f8d9f3c3231c67afa0733","43904025","1686749324","2023-06-14 13:28:44","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x75d7496ae3e7cc5c3cdb26929e5069f53ad0fe008d34206f06f7a62c15a91c06","43904029","1686749332","2023-06-14 13:28:52","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xb6d17da7461af5737b90594fb9d5b6c9f6c4670157fec66a99a68454aafe010e","43904033","1686749342","2023-06-14 13:29:02","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x48269fd26767fd1155fb6e3ddfa709127969179a9048a5e5e1dd6a40c4ccd09d","43904037","1686749350","2023-06-14 13:29:10","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x225109417d2002aa3870ae9cd70e711e2bc40eae0b4e3c8c3c310c6e0f92f959","43904042","1686749360","2023-06-14 13:29:20","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x7c4207fe0451defbbc2301cbe435ba9b6c61fbbb644486b47eeeeb1931158157","43904046","1686749368","2023-06-14 13:29:28","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xeb8f42e337b7779da563235db5c0d0f7349db8fa78674654082651ce8da08e02","43904049","1686749376","2023-06-14 13:29:36","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x5c167a83e39fa928b084848fae7ffaf1556c8233d8dc17a57f70439456b785ae","43904053","1686749384","2023-06-14 13:29:44","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x6898890b0b30f79fccc376983b89777899dd0606d6affb335c33389f84a9cad5","43904058","1686749394","2023-06-14 13:29:54","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x77c992355bb4206cdbc02a3cf1413bc3bc933169dab824395825e9987cdfecb7","43904063","1686749404","2023-06-14 13:30:04","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
